frame,system,rom_label,pc,ram_0000_t49,ram_0000_t41,ram_0000_t42,ram_0002_t17,ram_0003_t18,ram_0004_t18,game_mode,screen_ready,ram_script,ram_subscript,ppu_load_index,ram_frm_cnt,cur_save_slot,rendering_flag,ram_004D,ram_next_script,ram_005C,se_ptr_lo,se_ptr_hi,ram_006C_se,ram_00F6,btn_press,btn_hold,scroll_y,scroll_x,ram_for_2001,ram_for_2000,ram_0415,ram_041A,ram_041F,ram_0421,ram_0423,spr_index_1,spr_index_2,ram_042D,ram_042E,ram_00E7,ram_map_location,ram_next_map_location,ram_0528,ram_05F1,ram_05F4,ram_05F5,ram_music,ram_music_busy,ram_060A,ram_060B,ram_060C,ram_060D,ram_0611,ram_0612,ram_0613,ram_0616,ram_0617,ram_0619,ram_061B,ppu_buf_status,ppu_buf_index,ppu_buf_0,ppu_buf_1,ppu_buf_2,ppu_buf_3,ppu_buf_4,ppu_buf_5,ppu_buf_6,ppu_buf_7,trace_last,trace_seq,trace_music_writer,trace_music_value,trace_busy_writer,trace_busy_value,PPU_REQ_INDEX,PPU_REQ_PTR,PPU_REQ_RES,SEQ_EVT_COUNT,PPU_EVT_COUNT,reg_d0,reg_d1,reg_d2,reg_d3,reg_d4,reg_d5,reg_d6,reg_d7,reg_a0,reg_a1,reg_a2,reg_a3,reg_a4,reg_a5,reg_a6,reg_a7,reg_sr
142,genesis,zelda_v281,000F4C,10,10,03,00,01,01,00,01,00,00,00,2B,00,00,00,00,00,DC,94,1B,A5,00,FF,00,00,1E,B0,00,14,01,B2,C0,00,00,00,00,00,00,00,00,80,20,23,00,58,62,00,B2,10,A7,00,0C,D9,4E,5E,4E,3F,00,FF,3C,00,70,43,F6,F6,1D,0203,04B7,B001,0000,B101,8000,0000,0302,00000000,000D,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
143,genesis,zelda_v281,000F4C,10,10,03,00,01,01,00,01,00,00,00,2C,00,00,00,00,00,DC,94,1B,A5,00,FF,00,00,1E,B0,00,14,01,B2,C0,00,00,00,00,00,00,00,00,80,20,23,00,58,62,00,B2,10,A6,00,0C,D8,4D,5E,4E,3F,00,FF,3C,00,70,43,F6,F6,1D,0203,04CA,B001,0000,B101,8000,0000,0302,00000000,000D,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
144,genesis,zelda_v281,000F4C,10,10,03,00,01,01,00,01,00,00,00,2D,00,00,00,00,00,DC,94,1B,A5,00,FF,00,00,1E,B0,00,15,01,B2,C0,00,00,00,00,00,00,00,00,80,20,23,00,58,62,00,B2,10,A5,00,0C,D7,4C,5E,4E,3F,00,FF,3C,00,70,43,F6,F6,1D,0203,04DD,B001,0000,B101,8000,0000,0302,00000000,000D,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
145,genesis,zelda_v281,000F4C,10,10,03,00,01,01,00,01,00,00,00,2E,00,00,00,00,00,DC,94,1B,A5,00,FF,00,00,1E,B0,00,15,01,B2,C0,00,00,00,00,00,00,00,00,80,20,23,00,58,62,00,B2,10,A4,00,0C,D6,4B,5E,4E,3F,00,14,3C,00,70,43,1D,F6,1D,0203,04F0,B001,0000,B101,8000,0000,0302,00000000,000D,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
146,genesis,zelda_v281,000F4C,10,10,03,00,01,01,00,01,00,00,00,2F,00,00,00,00,00,DC,94,1B,A5,00,FF,00,00,1E,B0,00,16,01,B2,C0,00,00,00,00,00,00,00,00,80,20,23,00,58,62,00,B2,10,A3,00,0C,D5,4A,5E,4E,3F,00,FF,3C,00,70,43,1D,F6,1D,0203,0503,B001,0000,B101,8000,0000,0302,00000000,000D,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
147,genesis,zelda_v281,000F4C,10,10,03,00,01,01,00,01,00,00,00,30,00,00,00,00,00,DC,94,1B,A5,00,FF,00,00,1E,B0,00,16,01,B2,C0,00,00,00,00,00,00,00,00,80,20,23,00,58,62,00,B2,10,A2,00,0C,D4,49,5E,4E,3F,00,FF,3C,00,70,43,1D,F6,1D,0203,0516,B001,0000,B101,8000,0000,0302,00000000,000D,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
148,genesis,zelda_v281,000F4C,10,10,03,00,01,01,00,01,00,00,00,31,00,00,00,00,00,DC,94,1B,A5,00,FF,00,00,1E,B0,00,17,01,B2,C0,00,00,00,00,00,00,00,00,80,20,23,00,58,62,00,B2,10,A1,00,0C,D3,48,5E,4E,3F,00,FF,3C,00,70,43,1D,F6,1D,0203,0529,B001,0000,B101,8000,0000,0302,00000000,000D,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
149,genesis,zelda_v281,000F4C,10,10,03,00,01,01,00,01,00,00,00,32,00,00,00,00,00,DC,94,1B,A5,00,FF,00,00,1E,B0,00,17,01,B2,C0,00,00,00,00,00,00,00,00,80,20,23,00,58,62,00,B2,10,A0,00,0C,D2,47,5E,4E,3F,00,FF,3C,00,70,43,1D,F6,1D,0203,053C,B001,0000,B101,8000,0000,0302,00000000,000D,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
150,genesis,zelda_v281,000F4C,10,10,03,00,01,01,00,01,00,00,00,33,00,00,00,00,00,DC,94,1B,A5,00,FF,00,00,1E,B0,00,18,01,B2,C0,00,00,00,00,00,00,00,00,80,20,23,00,58,62,00,B2,10,9F,00,0C,D1,46,5E,4E,3F,00,FF,3C,00,70,43,1D,F6,1D,0203,054F,B001,0000,B101,8000,0000,0302,00000000,000D,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
151,genesis,zelda_v281,000F4C,10,10,03,00,01,01,00,01,00,00,00,34,00,00,00,00,00,DC,94,1B,A5,00,FF,00,00,1E,B0,00,18,01,B2,C0,00,00,00,00,00,00,00,00,80,20,23,00,58,62,00,B2,10,9E,00,0C,D0,45,5E,4E,3F,00,FF,3C,00,70,43,1D,F6,1D,0203,0562,B001,0000,B101,8000,0000,0302,00000000,000D,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
152,genesis,zelda_v281,000F4C,10,10,03,00,01,01,00,01,00,00,00,35,00,00,00,00,00,DC,94,1B,A5,00,FF,00,00,1E,B0,00,19,01,B2,C0,00,00,00,00,00,00,00,00,80,20,23,00,58,62,00,B2,10,9D,00,0C,CF,44,5E,4E,3F,00,FF,3C,00,70,43,1D,F6,1D,0203,0575,B001,0000,B101,8000,0000,0302,00000000,000D,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
153,genesis,zelda_v281,000F4C,10,10,03,00,01,01,00,01,00,00,00,36,00,00,00,00,00,DC,94,1B,A5,00,FF,00,00,1E,B0,00,19,01,B2,C0,00,00,00,00,00,00,00,00,80,20,23,00,58,62,00,B2,10,9C,00,0C,CE,43,5E,4E,3F,00,FF,3C,00,70,43,1D,F6,1D,0203,0588,B001,0000,B101,8000,0000,0302,00000000,000D,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
154,genesis,zelda_v281,000F4C,10,10,03,00,01,01,00,01,00,00,00,37,00,00,00,00,00,DC,94,1B,A5,00,FF,00,00,1E,B0,00,1A,01,B2,C0,00,00,00,00,00,00,00,00,80,20,23,00,58,62,00,B2,10,9B,00,0C,CD,42,5E,4E,3F,00,FF,3C,00,70,43,1D,F6,1D,0203,059B,B001,0000,B101,8000,0000,0302,00000000,000D,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
155,genesis,zelda_v281,000F4C,10,10,03,00,01,01,00,01,00,00,00,38,00,00,00,00,00,DC,94,1B,A5,00,FF,00,00,1E,B0,00,1A,01,B2,C0,00,00,00,00,00,00,00,00,80,20,23,00,58,62,00,B2,10,9A,00,0C,CC,41,5E,4E,3F,00,FF,3C,00,70,43,1D,F6,1D,0203,05AE,B001,0000,B101,8000,0000,0302,00000000,000D,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
156,genesis,zelda_v281,000F4C,10,10,03,00,01,01,00,01,00,00,00,39,00,00,00,00,00,DC,94,1B,A5,00,FF,00,00,1E,B0,00,1B,01,B2,C0,00,00,00,00,00,00,00,00,80,20,23,00,58,62,00,B2,10,99,00,0C,CB,40,5E,4E,3F,00,FF,3C,00,70,43,1D,F6,1D,0203,05C1,B001,0000,B101,8000,0000,0302,00000000,000D,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
157,genesis,zelda_v281,000F4C,10,10,03,00,01,01,00,01,00,00,00,3A,00,00,00,00,00,DC,94,1B,A5,00,FF,00,00,1E,B0,00,1B,01,B2,C0,00,00,00,00,00,00,00,00,80,20,23,00,58,62,00,B2,10,98,00,0C,CA,3F,5E,4E,3F,00,FF,3C,00,70,43,1D,F6,1D,0203,05D4,B001,0000,B101,8000,0000,0302,00000000,000D,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
158,genesis,zelda_v281,000F4C,10,10,03,00,01,01,00,01,00,00,00,3B,00,00,00,00,00,DC,94,1B,A5,00,FF,00,00,1E,B0,00,1C,01,B2,C0,00,00,00,00,00,00,00,00,80,20,23,00,58,62,00,B2,10,97,00,0C,C9,3E,5E,4E,3F,00,FF,3C,00,70,43,1D,F6,1D,0203,05E7,B001,0000,B101,8000,0000,0302,00000000,000D,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
159,genesis,zelda_v281,000F4C,10,10,03,00,01,01,00,01,00,00,00,3C,00,00,00,00,00,DC,94,1B,A5,00,FF,00,00,1E,B0,00,1C,01,B2,C0,00,00,00,00,00,00,00,00,80,20,23,00,58,62,00,B2,10,96,00,0C,C8,3D,5E,4E,3F,00,FF,3C,00,70,43,1D,F6,1D,0203,05FA,B001,0000,B101,8000,0000,0302,00000000,000D,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
160,genesis,zelda_v281,000F4C,10,10,03,00,01,01,00,01,00,00,00,3D,00,00,00,00,00,DC,94,1B,A5,00,FF,00,00,1E,B0,00,1D,01,B2,C0,00,00,00,00,00,00,00,00,80,20,23,00,58,62,00,B2,10,95,00,0C,C7,3C,5E,4E,3F,00,FF,3C,00,70,43,1D,F6,1D,0203,060D,B001,0000,B101,8000,0000,0302,00000000,000D,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
161,genesis,zelda_v281,000F4C,10,10,03,00,01,01,00,01,00,00,00,3E,00,00,00,00,00,DC,94,1B,A5,00,FF,00,00,1E,B0,00,1D,01,B2,C0,00,00,00,00,00,00,00,00,80,20,23,00,58,62,00,B2,10,94,00,0C,C6,3B,5E,4E,3F,00,14,3C,00,70,43,14,F6,1D,0203,0620,B001,0000,B101,8000,0000,0302,00000000,000D,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
162,genesis,zelda_v281,000F4C,10,10,03,00,01,01,00,01,00,00,00,3F,00,00,00,00,00,DC,94,1B,A5,00,FF,00,00,1E,B0,00,1E,01,B2,C0,00,00,00,00,00,00,00,00,80,20,23,00,58,62,00,B2,10,93,00,0C,C5,3A,5E,4E,3F,00,FF,3C,00,70,43,14,F6,1D,0203,0633,B001,0000,B101,8000,0000,0302,00000000,000D,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
163,genesis,zelda_v281,000F4C,10,10,03,00,01,01,00,01,00,00,00,40,00,00,00,00,00,DC,94,1B,A5,00,FF,00,00,1E,B0,00,1E,01,B2,C0,00,00,00,00,00,00,00,00,80,20,23,00,58,62,00,B2,10,92,00,0C,C4,39,5E,4E,3F,00,FF,3C,00,70,43,14,F6,1D,0203,0646,B001,0000,B101,8000,0000,0302,00000000,000D,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
164,genesis,zelda_v281,000F4C,10,10,03,00,01,01,00,01,00,00,00,41,00,00,00,00,00,DC,94,1B,A5,00,FF,00,00,1E,B0,00,1F,01,B2,C0,00,00,00,00,00,00,00,00,80,20,23,00,58,62,00,B2,10,91,00,0C,C3,38,5E,4E,3F,00,FF,3C,00,70,43,14,F6,1D,0203,0659,B001,0000,B101,8000,0000,0302,00000000,000D,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
165,genesis,zelda_v281,000F4C,10,10,03,00,01,01,00,01,00,00,00,42,00,00,00,00,00,DC,94,1B,A5,00,FF,00,00,1E,B0,00,1F,01,B2,C0,00,00,00,00,00,00,00,00,80,20,23,00,58,62,00,B2,10,90,00,0C,C2,37,5E,4E,3F,00,FF,3C,00,70,43,14,F6,1D,0203,066C,B001,0000,B101,8000,0000,0302,00000000,000D,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
166,genesis,zelda_v281,000F4C,10,10,03,00,01,01,00,01,00,00,00,43,00,00,00,00,00,DC,94,1B,A5,00,FF,00,00,1E,B0,00,20,01,B2,C0,00,00,00,00,00,00,00,00,80,20,23,00,58,62,00,B2,10,8F,00,0C,C1,36,5E,4E,3F,00,FF,3C,00,70,43,14,F6,1D,0203,067F,B001,0000,B101,8000,0000,0302,00000000,000D,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
167,genesis,zelda_v281,000F4C,10,10,03,00,01,01,00,01,00,00,00,44,00,00,00,00,00,DC,94,1B,A5,00,FF,00,00,1E,B0,00,20,01,B2,C0,00,00,00,00,00,00,00,00,80,20,23,00,58,62,00,B2,10,8E,00,0C,C0,35,5E,4E,3F,00,14,3C,00,70,43,3C,F6,1D,0203,0692,B001,0000,B101,8000,0000,0302,00000000,000D,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
168,genesis,zelda_v281,000F4C,10,10,03,00,01,01,00,01,00,00,00,45,00,00,00,00,00,DC,94,1B,A5,00,FF,00,00,1E,B0,00,21,01,B2,C0,00,00,00,00,00,00,00,00,80,20,23,00,58,62,00,B2,10,8D,00,0C,BF,34,5E,4E,3F,00,FF,3C,00,70,43,3C,F6,1D,0203,06A5,B001,0000,B101,8000,0000,0302,00000000,000D,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
169,genesis,zelda_v281,000F4C,10,10,03,00,01,01,00,01,00,00,00,46,00,00,00,00,00,DC,94,1B,A5,00,FF,00,00,1E,B0,00,21,01,B2,C0,00,00,00,00,00,00,00,00,80,20,23,00,58,62,00,B2,10,8C,00,0C,BE,33,5E,4E,3F,00,FF,3C,00,70,43,3C,F6,1D,0203,06B8,B001,0000,B101,8000,0000,0302,00000000,000D,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
170,genesis,zelda_v281,000F4C,10,10,03,00,01,01,00,01,00,00,00,47,00,00,00,00,00,DC,94,1B,A5,00,FF,00,00,1E,B0,00,22,01,B2,C0,00,00,00,00,00,00,00,00,80,20,23,00,58,62,00,B2,10,8B,00,0C,BD,32,5E,4E,3F,00,FF,3C,00,70,43,3C,F6,1D,0203,06CB,B001,0000,B101,8000,0000,0302,00000000,000D,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
171,genesis,zelda_v281,000F4C,10,10,03,00,01,01,00,01,00,00,00,48,00,00,00,00,00,DC,94,1B,A5,00,FF,00,00,1E,B0,00,22,01,B2,C0,00,00,00,00,00,00,00,00,80,20,23,00,58,62,00,B2,10,8A,00,0C,BC,31,5E,4E,3F,00,FF,3C,00,70,43,3C,F6,1D,0203,06DE,B001,0000,B101,8000,0000,0302,00000000,000D,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
172,genesis,zelda_v281,000F4C,10,10,03,00,01,01,00,01,00,00,00,49,00,00,00,00,00,DC,94,1B,A5,00,FF,00,00,1E,B0,00,23,01,B2,C0,00,00,00,00,00,00,00,00,80,20,23,00,58,62,00,B2,10,89,00,0C,BB,30,5E,4E,3F,00,FF,3C,00,70,43,3C,F6,1D,0203,06F1,B001,0000,B101,8000,0000,0302,00000000,000D,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
173,genesis,zelda_v281,000F4C,10,10,03,00,01,01,00,01,00,00,00,4A,00,00,00,00,00,DC,94,1B,A5,00,FF,00,00,1E,B0,00,23,01,B2,C0,00,00,00,00,00,00,00,00,80,20,23,00,58,62,00,B2,10,88,00,0C,BA,2F,5E,4E,3F,00,14,3C,00,70,43,00,F6,1D,0203,0704,B001,0000,B101,8000,0000,0302,00000000,000D,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
174,genesis,zelda_v281,000F4C,10,10,03,00,01,01,00,01,00,00,00,4B,00,00,00,00,00,DC,94,1B,A5,00,FF,00,00,1E,B0,00,24,01,B2,C0,00,00,00,00,00,00,00,00,80,20,23,00,58,62,00,B2,10,87,00,0C,B9,2E,5E,4E,3F,00,FF,3C,00,70,43,00,F6,1D,0203,0717,B001,0000,B101,8000,0000,0302,00000000,000D,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
175,genesis,zelda_v281,000F4C,10,10,03,00,01,01,00,01,00,00,00,4C,00,00,00,00,00,DC,94,1B,A5,00,FF,00,00,1E,B0,00,24,01,B2,C0,00,00,00,00,00,00,00,00,80,20,23,00,58,62,00,B2,10,86,00,0C,B8,2D,5E,4E,3F,00,FF,3C,00,70,43,00,F6,1D,0203,072A,B001,0000,B101,8000,0000,0302,00000000,000D,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
176,genesis,zelda_v281,000F4C,10,10,03,00,01,01,00,01,00,00,00,4D,00,00,00,00,00,DC,94,1B,A5,00,FF,00,00,1E,B0,00,25,01,B2,C0,00,00,00,00,00,00,00,00,80,20,23,00,58,62,00,B2,10,85,00,0C,B7,2C,5E,4E,3F,00,FF,3C,00,70,43,00,F6,1D,0203,073D,B001,0000,B101,8000,0000,0302,00000000,000D,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
177,genesis,zelda_v281,000F4C,10,10,03,00,01,01,00,01,00,00,00,4E,00,00,00,00,00,DC,94,1B,A5,00,FF,00,00,1E,B0,00,25,01,B2,C0,00,00,00,00,00,00,00,00,80,20,23,00,58,62,00,B2,10,84,00,0C,B6,2B,5E,4E,3F,00,FF,3C,00,70,43,00,F6,1D,0203,0750,B001,0000,B101,8000,0000,0302,00000000,000D,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
178,genesis,zelda_v281,000F4C,10,10,03,00,01,01,00,01,00,00,00,4F,00,00,00,00,00,DC,94,1B,A5,00,FF,00,00,1E,B0,00,26,01,B2,C0,00,00,00,00,00,00,00,00,80,20,23,00,58,62,00,B2,10,83,00,0C,B5,2A,5E,4E,3F,00,FF,3C,00,70,43,00,F6,1D,0203,0763,B001,0000,B101,8000,0000,0302,00000000,000D,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
179,genesis,zelda_v281,000F4C,10,10,03,00,01,01,00,01,00,00,00,50,00,00,00,00,00,DC,94,1B,A5,00,FF,00,00,1E,B0,00,26,01,B2,C0,00,00,00,00,00,00,00,00,80,20,23,00,58,62,00,B2,10,82,00,0C,B4,29,5E,4E,3F,00,14,3C,00,70,43,70,F6,1D,0203,0776,B001,0000,B101,8000,0000,0302,00000000,000D,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
180,genesis,zelda_v281,000F4C,10,10,03,00,01,01,00,01,00,00,00,51,00,00,00,00,00,DC,94,1B,A5,00,FF,00,00,1E,B0,00,27,01,B2,C0,00,00,00,00,00,00,00,00,80,20,23,00,58,62,00,B2,10,81,00,0C,B3,28,5E,4E,3F,00,FF,3C,00,70,43,70,F6,1D,0203,0789,B001,0000,B101,8000,0000,0302,00000000,000D,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
181,genesis,zelda_v281,000F4C,10,10,03,00,01,01,00,01,00,00,00,52,00,00,00,00,00,DC,94,1B,A5,00,FF,00,00,1E,B0,00,27,01,B2,C0,00,00,00,00,00,00,00,00,80,20,23,00,58,62,00,B2,10,80,00,0C,B2,27,5E,4E,3F,00,FF,3C,00,70,43,70,F6,1D,0203,079C,B001,0000,B101,8000,0000,0302,00000000,000D,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
182,genesis,zelda_v281,000F4C,10,10,03,00,01,01,00,01,00,00,00,53,00,00,00,00,00,DC,94,1B,A5,00,FF,00,00,1E,B0,00,28,01,B2,C0,00,00,00,00,00,00,00,00,80,20,23,00,58,62,00,B2,10,7F,00,0C,B1,26,5E,4E,3F,00,FF,3C,00,70,43,70,F6,1D,0203,07AF,B001,0000,B101,8000,0000,0302,00000000,000D,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
183,genesis,zelda_v281,000F4C,10,10,03,00,01,01,00,01,00,00,00,54,00,00,00,00,00,DC,94,1B,A5,00,FF,00,00,1E,B0,00,28,01,B2,C0,00,00,00,00,00,00,00,00,80,20,23,00,58,62,00,B2,10,7E,00,0C,B0,25,5E,4E,3F,00,FF,3C,00,70,43,70,F6,1D,0203,07C2,B001,0000,B101,8000,0000,0302,00000000,000D,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
184,genesis,zelda_v281,000F4C,10,10,03,00,01,01,00,01,00,00,00,55,00,00,00,00,00,DC,94,1B,A5,00,FF,00,00,1E,B0,00,29,01,B2,C0,00,00,00,00,00,00,00,00,80,20,23,00,58,62,00,B2,10,7D,00,0C,AF,24,5E,4E,3F,00,FF,3C,00,70,43,70,F6,1D,0203,07D5,B001,0000,B101,8000,0000,0302,00000000,000D,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
185,genesis,zelda_v281,000F4C,10,10,03,00,01,01,00,01,00,00,00,56,00,00,00,00,00,DC,94,1B,A5,00,FF,00,00,1E,B0,00,29,01,B2,C0,00,00,00,00,00,00,00,00,80,20,23,00,58,62,00,B2,10,7C,00,0C,AE,23,5E,4E,3F,00,14,3C,00,70,43,43,F6,1D,0203,07E8,B001,0000,B101,8000,0000,0302,00000000,000D,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
186,genesis,zelda_v281,000F4C,10,10,03,00,01,01,00,01,00,00,00,57,00,00,00,00,00,DC,94,1B,A5,00,FF,00,00,1E,B0,00,2A,01,B2,C0,00,00,00,00,00,00,00,00,80,20,23,00,58,62,00,B2,10,7B,00,0C,AD,22,5E,4E,3F,00,FF,3C,00,70,43,43,F6,1D,0203,07FB,B001,0000,B101,8000,0000,0302,00000000,000D,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
187,genesis,zelda_v281,000F4C,10,10,03,00,01,01,00,01,00,00,00,58,00,00,00,00,00,DC,94,1B,A5,00,FF,00,00,1E,B0,00,2A,01,B2,C0,00,00,00,00,00,00,00,00,80,20,23,00,58,62,00,B2,10,7A,00,0C,AC,21,5E,4E,3F,00,FF,3C,00,70,43,43,F6,1D,0203,080E,B001,0000,B101,8000,0000,0302,00000000,000D,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
188,genesis,zelda_v281,000F4C,10,10,03,00,01,01,00,01,00,00,00,59,00,00,00,00,00,DC,94,1B,A5,00,FF,00,00,1E,B0,00,2B,01,B2,C0,00,00,00,00,00,00,00,00,80,20,23,00,58,62,00,B2,10,79,00,0C,AB,20,5E,4E,3F,00,FF,3C,00,70,43,43,F6,1D,0203,0821,B001,0000,B101,8000,0000,0302,00000000,000D,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
